|node|,|area|,|name|,|grade|,|stars|,|latitude|,|longitude|,|tags|
|2919|,|Spittle Hill|,|Big arete of compression spanness|,|V?|,|0|,|-43.231905700000|,|171.715803000000|,|[Project]|,|Needs a clean and lots of pads.|
|2920|,|Quantum Field|,|Right Taillight|,|V5|,|1|,|-43.227555400000|,|171.716480300000|,|[Crimpers,Slab,Rockover]|,|Awesome slab! Your best handhold is also your best foot hold. |
|2923|,|Spittle Hill|,|Old project|,|V1?|,|1|,|-43.231338954753|,|171.716528534890|,|[Project,Slopers,Edges,Sidepull]|,g
|2924|,|Quantum Field|,|One in a MIllion|,|V4|,|1|,|-43.228098735978|,|171.716147661210|,|[Slab,Runandjump]|,|Run, jump and commit to slab. The problem to the right of Bliss.|
|2925|,|Quantum Field|,|Profane Rituals|,|V10|,|1|,|-43.228493500000|,|171.715521400000|,|[SK,2016,Morpho,barndoor]|,|Start on the jug just left of the huge yellow mouth, hold the infinite barndoor and trend left to exit|
|2926|,|Flock Hill|,|First Ascent Fairytales|,|V4|,|1|,|-43.182040876434|,|171.745981872080|,|[MW,2008,Arete]|,|The defined arete just down from Spandex. Start on low|
|2927|,|Flock Hill|,|Slab|,|V?|,|0|,|-43.184211799862|,|171.747065484520|,|[Highball,Slab]|,|Slab|
|2928|,|Flock Hill|,|Ro Sham Bo|,|V6|,|0|,|-43.183282810547|,|171.747078895570|,|[SD,2016,Slopers]|,|Starts on an edge and a sloper with big low foot and goes straight up/slightly left.|
|2929|,|Quantum Field|,|Mole|,|V8|,|0|,|-43.230412600000|,|171.714128000000|,|[ZO,2016]|,|Start Low on the crack and  Compress between it and right lip. Top out right|
|2930|,|Spittle Hill|,|Fat of the Land|,|V7|,|1|,|-43.231940900000|,|171.714640300000|,|[MP]|,|Smear delicate slab and  mantle to glory. Watch out for the boulder.|
|2932|,|Spittle Hill|,|Mortise|,|V5|,|2|,|-43.231860735039|,|171.716367602350|,|[MP,Rockover]|,|Master the hole.|
|2933|,|Flock Hill|,|Training|,|V2|,|2|,|-43.186106894229|,|171.748736500740|,|[unknown,Traverse,Sitstart,Arete,Heels,Jugs,lowball]|,|Just like training at the gym, only better! Obvious sit start right, traverse left on huge jugs, top out and repeat until warm.|
|2934|,|Flock Hill|,|Dark Magic|,|V9|,|1|,|-43.185659000000|,|171.747382000000|,|[DT,2016,Slopers,Friendly,nastycrimper]|,|Start two slopey holds at head height and throw right heel up. Climb left/down then up to small crimp. Do long move straight up to sloper and finish as for climb to left.|
|2936|,|Flock Hill|,|The Freak Show|,|V1?|,|4|,|-43.184432799449|,|171.748409271240|,|[Project,Compression,Crimpers,Arete,3starV14+]|,|Start on cool pinch and slopey edge. Heel up and cross to little crimp, out to pock edge. Then compress and slap over top to dish.|
|2937|,|Flock Hill|,|Sloper sidepull high slab|,|V1?|,|2|,|-43.184354569598|,|171.748508512970|,|[Project,Slopers,Highball,Sidepull]|,|Mostly cleaned now. Looks pretty cool, harder than it looks.|
|2942|,|Flock Hill|,|Smeary Slab Project|,|V?|,|2|,|-43.181190088090|,|171.748790144920|,|[Project,Smears]|,|A harder version of origami. Only cleaned the holds I could reach.|
|2943|,|Flock Hill|,|Gabelle|,|V3|,|2|,|-43.181162706200|,|171.748803555970|,|[unknown,unknown,Arete,Toehook]|,|Conquer using arête and large hole to the left. |
|2944|,|Flock Hill|,|Just stand up!|,|V3|,|0|,|-43.184227445877|,|171.748800873760|,|[unknown,unknown,Pockets]|,|First line of pockets on the left of wall. Bit trickier than it looks.|
|2945|,|Flock Hill|,|Ultra Classic Old School Highball|,|V2|,|3|,|-43.182242325731|,|171.748259067540|,|[1980's,Highball,Slab,Jugs]|,|Amazing slab filled with jugs. Just to the left of Mollusc.|
|2946|,|Flock Hill|,|Rookie Mistake|,|V5|,|1|,|-43.185383300000|,|171.748272500000|,|[DT,2016,Sitstart,Span,Jugs]|,|Sis start from the left and span to the jug of moon shadow.|
|2947|,|Flock Hill|,|Big Boned|,|V3|,|2|,|-43.182250148992|,|171.748167872430|,|[Rockover,Runnel,Slots]|,|Make your way up juggy slots, then use fat pinch which gets progressively better to rockover. Right of Mollusc on the same wall.|
|2953|,|Flock Hill|,|Sustainable Nomad|,|V5|,|0|,|-43.184219622870|,|171.747588515280|,|[SJ,2016,Pockets,Traverse,Smears,Friendly]|,g
|2957|,|Flock Hill|,|Bamboozle|,|V2|,|0|,|-43.184536500000|,|171.747108400000|,|[Morpho]|,|Alright pinch for left and small mono for right. Step Up to jug|
|2958|,|Flock Hill|,|Hornswoggle|,|V2|,|1|,|-43.184540400000|,|171.747081600000|,|[Warm Up]|,|Crimps on face, to sloper, to jug|
|2959|,|Spittle Hill|,|Quicky|,|V6|,|0|,|-43.232368600000|,|171.718142500000|,|[Jw?,2016,Linkup]|,|Climb though the crux of tricky then traverse right into quake using nice big hueco . Also climbed in reverse at around v5 |
|2960|,|Quantum Field|,|Henry Moore sds|,|V5|,|0|,|-43.228022900000|,|171.715580100000|,||,|Pull on with the right hand poc and something small for left then crank some . From memory the poc was a mono for me . |
|2961|,|Flock Hill|,|Vector|,|V6|,|0|,|-43.185293321192|,|171.747883558270|,|[Slab]|,|Polished slab opposite butter|
|2962|,|Flock Hill|,|Ming Fest|,|V?|,|0|,|-43.185312878363|,|171.748221516610|,|[Project,Sitstart]|,|Good left hand crimp and razor sharp right hand flake. Massive feet then huck for the big sloper edge|
|2963|,|Flock Hill|,|Kerb Stomp|,|V1|,|0|,|-43.185303099778|,|171.748224198820|,|[JA,2016,lowball]|,|Sit start under the small roof with big edge for left and cleaned edge for the right on the lip. Pull on and double take to the jug then mantle.|
|2966|,|Flock Hill|,|Slope Style|,|V7|,|1|,|-43.183638800000|,|171.748253700000|,|[Slopers,Traverse,lowball]|,|Start on the obvious diagonal edge. Traverse left and up on slopers and thin-lizzies. Rock around to the jug and then leg press to glory. First climbed in the 90s...|
|2968|,|Dry Valley|,|Rad overhanging Prow|,|V8|,|1|,|-43.193111778807|,|171.754264533520|,|[DT,2002,Compression,Sitstart,Oldschoolcool]|,|Forgot about this one but found old photo. I think I got a dozen beers for sending this one as it looked so improbable - (for the time - now I assume it is easy.)|
|2970|,|Flock Hill|,|The Warm Up Boulder|,|V2|,|1|,|-43.183048100000|,|171.746494200000|,|[Warm Up]|,|Multiple nice easy problems all over the boulder.|
|2971|,|Flock Hill|,|Guilty Party|,|V6|,|2|,|-43.188299200000|,|171.748436100000|,|[Crimpers]|,|Start matched on the obvious rail, crush your way up to the good crimp slots then traverse to top out|
|2975|,|Flock Hill|,|Crack of Dawn|,|V3|,|0|,|-43.187327200000|,|171.746679200000|,|[Crack]|,|Slightly vegetated|
|2977|,|Flock Hill|,|Massive Underling to Edges|,|V5|,|1|,|-43.185076236169|,|171.745536625390|,|[unknown,unknown]|,|Start matched on huge slopey undercling and move up through edges. Like 10 meters down from Archbishop. If someone thinks of a name they can add one.|
|2978|,|Flock Hill|,|Malodorous Maceration|,|V5|,|0|,|-43.185211181004|,|171.745654642580|,|[AM,2016]|,|Conceived by Roland Foster, stolen by Alec. Sit Start on big slopey dish and go to edgey pocket using a shit slimey foot. The stand start is like V1 and is better.|
|2983|,|Flock Hill|,|Escalation Overhanging Hikers|,|V5|,|0|,|-43.183116600000|,|171.746460600000|,|[Sitstart,Rockover,Pinch,Friendly]|,|Sit start on the pinch and swing out left then rockover up the slab|
|2987|,|Flock Hill|,|Serious Endeavour|,|V8|,|1|,|-43.184327189126|,|171.748216152190|,|[PI,2001,Crimpers]|,|Start on high left crimp and low right crimp, then bust out right to sloppy poc. Possibility for hard low start.|
|2989|,|Quantum Field|,|Jalapeno ss|,|V7|,|0|,|-43.229292200000|,|171.715634500000|,||,|Shiny left hand and fingernail right hand, power up to pod for fun little top out.|
|2996|,|Flock Hill|,|Thundercling|,|V5|,|2|,|-43.186310300000|,|171.745464200000|,|[unknown,unknown,Smears,Undercling,Jugs,Friendly]|,|Sit start on good underclings and engage those abs! Cheeky kneebar for the cheaters out there.|
|3001|,|Flock Hill|,|Do Wrong By None|,|V6|,|3|,|-43.185537800000|,|171.746569300000|,|[Adam Watson,2016,Slopers,Highball,Smears,Slab]|,||
|3002|,|Flock Hill|,|Dark Matter|,|V5|,|1|,|-43.185653200000|,|171.747331000000|,|[DT,2016,pojo,Rockover,Sidepull,Partytrick]|,|"The Dark Wall just keeps on giving." Starts on Dark Horse and mantles straight up to small sidepull. Reach up to jug and climb up left to jug/garden.|
|3003|,|Flock Hill|,|Ladyboy|,|V2|,|1|,|-43.186241800000|,|171.747403400000|,|[unknown,unknown,Stemming]|,|Start in the yellow scoop, stem your way out on good smears with pocket dish.|
|3004|,|Flock Hill|,|The Sage|,|V5|,|2|,|-43.185508449732|,|171.745898723600|,|[Compression,Slopers,Smears]|,|The straight up version of sage arete - which turns out to be way better that the going left version. Do a quasi sit start and slap slap slap slab up the arete.|
|3005|,|Flock Hill|,|Nipple Rash|,|V1|,|0|,|-43.185324600000|,|171.746344000000|,|[DT,2016,Smears,Slab]|,|Easy slab start, lean out left to jug and watch out for your nipples!|
|3006|,|Flock Hill|,|Drizzly Heartthrob Tattoo|,|V1|,|0|,|-43.185310900000|,|171.746311800000|,|[unknown,unknown,Jugs,Friendly]|,|Odd quasi-dyno start in massive jug, magic thumb beta for midgets, friendly top out on good jugs.|
|3007|,|Flock Hill|,|Balancing Act|,|V4|,|0|,|-43.184323277629|,|171.748594343660|,|[PA DT,2016,hidden,balance]|,|Cool looking boulder hiding in a jumble of blocks.|
|3011|,|Wuthering Heights|,|Lady Snowblood Sit|,|V11|,|1|,|-43.222612600000|,|171.711418900000|,|[Project,Mantle,Sitstart]|,|Compression sit start to mantle. All moves have gone.|
|3014|,|Flock Hill|,|Rubber Ducky|,|V1|,|0|,|-43.183689611818|,|171.748500466350|,|[Jugs]|,|Move up and right through slots to huge jug over the top. Watch out for the pond if it's been raining!|
|3016|,|Flock Hill|,|Slippery Slopers|,|V8|,|1|,|-43.184376082817|,|171.748558133840|,|[DT,2016,Slopers]|,g
|3019|,|Wuthering Heights|,|Arete with undercling|,|V6|,|0|,|-43.220652200000|,|171.714290200000|,|[Arete,Undercling]|,|Pull on with sloper on arete and under cling out right about head height. Hard stand up into it and slap left hand.|
|3020|,|Wuthering Heights|,|Charlie Brown|,|V9|,|3|,|-43.220669800000|,|171.714250000000|,|[DT,2016,Compression,power,Pinch,Runnel]|,|Stack some pads to reach the first holds (bottom of right hand sidepull, and left on a sloper at same height).  Hard pull on to put foot around the corner and do powerful slap to good hold with left hand. |
|3021|,|Flock Hill|,|Tiny Six|,|V6|,|0|,|-43.186018900000|,|171.745623800000|,|[Sitstart,Friendly,Edges]|,|Small face with nice starting holds and a few methods to reach the jug top out.|
|3022|,|Wuthering Heights|,|Little squeeze|,|V?|,|0|,|-43.220646400000|,|171.714410900000|,|[Project,Dyno,Arete]|,|Little face with hard pull on and a slap or two then a dyno.|
|3024|,|Quantum Field|,|Grime Time|,|V5|,|0|,|-43.227543700000|,|171.714865600000|,|[unknown,unknown,Groove]|,|Bridge corner to gain ledge.|
|3025|,|Quantum Field|,|Animal Farm|,|V4|,|0|,|-43.228327400000|,|171.715643400000|,|[MP]|,|Corner to flake. To the right of Jihad.|
|3026|,|Quantum Field|,|Trash|,|V6|,|0|,|-43.228274600000|,|171.715699700000|,|[DT]|,|Mantle good holds with terrible feet. Immediately left of Bonsai.|
|3028|,|Quantum Field|,|Sending Shirt|,|V5|,|1|,|-43.228227700000|,|171.715619300000|,|[Dyno]|,g
|3029|,|Spittle Hill|,|Vaseline|,|V6|,|2|,|-43.231133800000|,|171.716201300000|,|[IV,unknown,Arete,Smears,Slab]|,|Smeary madness trending right to arete. The slab to the right and on the same boulder as The Prophet.|
|3030|,|Spittle Hill|,|The Mad Professor|,|V5|,|2|,|-43.231040000000|,|171.716778000000|,|[unknown,unknown]|,|Devious moves to get established on slab.|
|3031|,|Spittle Hill|,|Need stronger fingers.|,|V?|,|0|,|-43.232407900000|,|171.716429300000|,|[Project]|,|Very blank short face with one obvious hold. I think its possible. It wont be very good though...No. 29 Map. 21.|
|3032|,|Quantum Field|,|Ischemia|,|V6|,|0|,|-43.229142300000|,|171.715761400000|,|[unknown,unknown,Sharp,Ow!mythumb!]|,|Small sharp holds up left hand side of bulging arete. The climb left of Alleoupe.|
|3034|,|Spittle Hill|,|Milk and Honey|,|V2|,|3|,|-43.231985805305|,|171.715058684350|,|[MP,2015]|,|Rad slab/face with awesome holds. Up the very left side of the Final Cut boulder. Terrible landing.|
|3035|,|Spittle Hill|,|The Hero's Return|,|V3|,|2|,|-43.232007300000|,|171.715082800000|,|[unknown,unknown]|,|The "route climb" between The Final Cut and Milk and Honey. A fantastic highball boulder, with technical face climbing on pockets. A committing but easy finish at the very top if you choose to follow the bolts, but it Is possible to escape right onto easier ground. |
|3037|,|Quantum Field|,|Martein|,|V6|,|0|,|-43.230137100000|,|171.713599600000|,|[unknown,Uknown]|,|Static start. Run and jump is V4. Map 5, Problem 6.|
|3038|,|Quantum Field|,|Eagle Eye|,|V5|,|0|,|-43.230529900000|,|171.713929500000|,|[JS,unknown]|,|Mantle conclave of sharp orange holds. Climb right of Warp Seven.|
|3039|,|Quantum Field|,|Dog Eat Dog|,|V6|,|1|,|-43.230516200000|,|171.713959000000|,|[JS,unknown]|,|Crank to small sidepulls in groove.|
|3040|,|Quantum Field|,|Open Book|,|V5|,|1|,|-43.230393094458|,|171.714259386060|,|[Andy Cockburn,unknown]|,|Perfect corner. Just below Mole. Map 4, Problem 24.|
|3041|,|Quantum Field|,|Cartesian Reductionism|,|V5|,|0|,|-43.230412600000|,|171.714162800000|,|[unknown,unknown]|,|Hang slopers then mantle. Climb right of Open Book corner.|
|3042|,|Quantum Field|,|Eye Spy|,|V5|,|0|,|-43.230424400000|,|171.714235200000|,|[unknown,unknown]|,|hard move off slopers. Left of Open Book Corner.|
|3043|,|Dark Castle|,|Changing of the Guard|,|V4|,|0|,|-43.226758040196|,|171.717166900630|,|[AM,2014]|,|Up the left hand arete of the faint groove feature.|
|3044|,|Dark Castle|,|Guard House|,|V5|,|0|,|-43.226752177030|,|171.717207133770|,|[AM,2017,chossy]|,|Up crimpy face, trending left. Culminates in a mantle into the groove. Could be harder...|
|3045|,|Dark Castle|,|The Great New Zealand Boulder Problem|,|V6|,|2|,|-43.226607552093|,|171.716651916500|,|[John McCallum,1988]|,|Giant move between pockets. So old it was originally graded 22!|
|3046|,|Dark Castle|,|Marshmallow Man|,|V4|,|2|,|-43.226675955822|,|171.717748939990|,|[MP,AM,John McCallum,2017]|,|Amazing slab climbing up beautiful round boulder. Perfect slopey pockets.|
|3047|,|Dark Castle|,|Riding the Swell|,|V4|,|1|,|-43.226812763050|,|171.717451214790|,|[MP,2017]|,|Technical rockover on large holds.|
|3052|,|Flock Hill|,|Treaty|,|V3|,|0|,|-43.182275574581|,|171.748232245450|,|[CR,2017,Slopers,Pockets,Sitstart,lowball]|,|Sitstart on obvious jug, straight up then left and up via left pockets and right hand slopers. Magnificent ;-)|
|3053|,|Flock Hill|,|Thief!|,|V2|,|0|,|-43.182823200080|,|171.747231781480|,|[CR,2017,Compression,lowball]|,|Found and cleaned by Erin with an incredible vision only to be rudely stolen by a cocky Euro in bright pants.|
|3062|,|Flock Hill|,|unbeatable.educational.fanning|,|V7|,|1|,|-43.185326568379|,|171.748937666420|,|[DT,2002,Slopers,Pockets,Jugs]|,|Pull on to small pocket and with littler dimple or sloper in right hand. Low feet and jump to compression hold then go left to jugs.|
|3063|,|Flock Hill|,|Straight up no jugs|,|V?|,|0|,|-43.185326568379|,|171.748937666420|,|[Project,Compression,Slopers,Pockets]|,|Looks like there's no description for this boulder problem yet. Feel free to add one!|
|3064|,|Flock Hill|,|snapper.superhero.fidgety|,|V6|,|0|,|-43.185381328413|,|171.749087870120|,|[PA,2017,Dyno,lowball,ming,Crimp,SS]|,|SS on mingers, get to the top somehow|
|3065|,|Flock Hill|,|progresses.multimedia.gizmo|,|V4|,|2|,|-43.185400900000|,|171.748900100000|,|[Pockets,Highball]|,|Up the grove|
|3066|,|Flock Hill|,|Mantis Shrimp|,|V1?|,|0|,|-43.187483685437|,|171.747988164420|,|[Project,Slopers,Sidepull]|,|Needs more cleaning.|
|3070|,|Flock Hill|,|It's a Trap!|,|V9|,|1|,|-43.184264605146|,|171.747534871100|,|[IB,2017,Highball]|,|Aesthetic line of crimps and such up the face around the corner from mortality sequence. Looks a lot better than it climbs. Not to say it climbs badly. |
|3072|,|Flock Hill|,|Astronomy Domine|,|V10|,|1|,|-43.187859168559|,|171.747679710390|,|[DT,2017,Slopers,Dish]|,|Slopers up the center of the face.|
|3073|,|Flock Hill|,|Psychedelic Rock|,|V6|,|0|,|-43.187866991100|,|171.747615337370|,|[DT,2017,Pocket,sloper.]|,|Hold the little pocket and stand on the terrible feet.|
|3074|,|Flock Hill|,|There must be some way out of here|,|V8|,|0|,|-43.187254874277|,|171.747776269910|,|[DT,2017,JerryStart]|,|Almost sit start on the right climbing into 'All along the watch tower'.|
|3075|,|Flock Hill|,|Rock Jaw|,|V6|,|1|,|-43.185520183994|,|171.747400760650|,|[JFM,DT,PA,2017,Compression,Sitstart]|,|Sit start spanning and slap your way up to the nice slopers.|
|3076|,|Spittle Hill|,|The one Obe broke|,|V1?|,|2|,|-43.231989713747|,|171.715723872180|,|[Project,Compression,Prow,Sitstart]|,g
|3078|,|Flock Hill|,|crushing.onward.fanning|,|V6|,|0|,|-43.186016900000|,|171.745601000000|,|[DT,2017,Edges,Crimp]|,|Left of Tiny Six, stand start.|
|3082|,|Flock Hill|,|On The Back Foot|,|V2|,|0|,|-43.186056046232|,|171.747400760650|,|[SJ,2017,Sitstart,Jugs]|,|Sit start, trend right|
|3083|,|Flock Hill|,|Wobbegong|,|V2|,|0|,|-43.186748357633|,|171.747384667400|,|[ES,2017,Mantle,Sitstart,Smears,Slab,Sidepull]|,|Sit start on massive sidepull, use either the arete or good crimp on face to hit the top, move around onto slab to easy mantle top out.|
|3084|,|Flock Hill|,|Frog it Pock it|,|V3|,|0|,|-43.185481069778|,|171.748766005040|,|[unknown,Pockets,Sitstart,Jugs]|,|Sit start, up to pockets, up RH to good jug|
|3085|,|Flock Hill|,|correctly.retraces.structuring|,|V6|,|0|,|-43.185576899563|,|171.747250556950|,|[DT,2017,Slopers,Heels]|,|Hang the slopers and lift left heel up high. Crank up to good holds.|
|3086|,|Flock Hill|,|Bar fridge|,|V3|,|0|,|-43.187722273938|,|171.747907698150|,|[Compression,sloper jugs,Sitstart,lowball]|,|The smallest fridge you've ever seen! So compression, such awkward.|
|3087|,|Flock Hill|,|Hueco wall|,|V5|,|0|,|-43.187784900000|,|171.747843300000|,|[Pockets,Traverse,Sitstart,Friendly,lowball]|,|Sitstart on far left pocket, traverse across into the v2 stand start.|
|3090|,|Flock Hill|,|Anybody Wanna Get High?|,|V4|,|2|,|-43.186719022563|,|171.747076213360|,|[John McCallum,1990's]|,|Crux low down, scary high up.|
|3091|,|Flock Hill|,|Skefuld|,|V4|,|2|,|-43.186764002998|,|171.746982336040|,|[Phil Stuart-Jones or maybe Matt Warwick or John Barnes,1990's,Groove,weird]|,|Get into it.|
|3092|,|Flock Hill|,|Don't Forget Your Towel|,|V4|,|2|,|-43.186376779044|,|171.745759248730|,|[John McCallum,1990's]|,|Undercling your way up the downhill facing wall. The boulder above the beauty school dropout boulder.|
